,COREL,COREL PDF FUSION 1 EDU 1-60,Licence,44.29,8270241,5,COREL PDF FUSION 1 EDU 1-60,
,COREL,COREL PDF FUSION 1 EDU 301+,Licence,35.87,8270419,5,COREL PDF FUSION 1 EDU 301+,
,COREL,COREL PDF FUSION 1 EDU 61-300,Licence,39.86,8270259,5,COREL PDF FUSION 1 EDU 61-300,
,COREL,COREL PDF FUSION 1COM61-120LIC,Licence,54.59,8146266,5,COREL PDF FUSION 1COM61-120LIC,
,COREL,COREL PDF FUSION 1YMTNCOM1-10,Licence,33.74,8146291,5,COREL PDF FUSION 1YMTNCOM1-10,
,COREL,COREL PDF FUSION 1YMTNCOM11-25,Licence,32.24,8146303,5,COREL PDF FUSION 1YMTNCOM11-25,
,COREL,COREL PDF FUSION 1YMTNCOM26-60,Licence,30.74,8146311,5,COREL PDF FUSION 1YMTNCOM26-60,
,COREL,COREL PDF FUSION1COM121-250LIC,Licence,52.49,8146274,5,COREL PDF FUSION1COM121-250LIC,
,COREL,COREL PDF FUSION1YMTNCOM61-120,Licence,29.24,8146320,5,COREL PDF FUSION1YMTNCOM61-120,
,COREL,COREL PDFFUSION1YMTNCOM121-250,Licence,28.12,8146338,5,COREL PDFFUSION1YMTNCOM121-250,
,COREL,CORELCAD 2015 CLASS LIC 15+1,Licence,699,8360300,5,CORELCAD 2015 CLASS LIC 15+1,
,COREL,CORELCAD 2015 SGL USER LIC EDU,Licence,43.02,8360220,5,CORELCAD 2015 SGL USER LIC EDU,
,COREL,CORELCAD 2015 251+  LIC EDU,Licence,35.6,8360254,5,CORELCAD 2015 251+  LIC EDU,
,COREL,CORELCAD 2015 5-50 LIC EDU,Licence,42.7,8360238,5,CORELCAD 2015 5-50 LIC EDU,
,COREL,CORELCAD 2015 51-250 LIC EDU,Licence,39.53,8360246,5,CORELCAD 2015 51-250 LIC EDU,
,COREL,CORELCAD1YRUGPROT 251+ LIC EDU,Licence,8.98,8360297,5,CORELCAD1YRUGPROT 251+ LIC EDU,
,COREL,CORELCAD1YRUGPROT 5-50 LIC EDU,Licence,10.52,8360271,5,CORELCAD1YRUGPROT 5-50 LIC EDU,
,COREL,CORELCAD1YRUGPROT 51-250LICEDU,Licence,9.98,8360289,5,CORELCAD1YRUGPROT 51-250LICEDU,
,COREL,CORELCAD1YRUGPROTSGLUSERLICEDU,Licence,11.07,8360262,5,CORELCAD1YRUGPROTSGLUSERLICEDU,
,COREL,CORELDRAW GRAPHSTE MNT 2YR SGL,Licence,273.37,8317310,5,CORELDRAW GRAPHSTE MNT 2YR SGL,
,COREL,CORELDRAW GRAPHSTE MNT 2YR5-50,Licence,259.69,8317328,5,CORELDRAW GRAPHSTE MNT 2YR5-50,
,COREL,CORELDRAW GRAPHSTEX7CLASS15+1,Licence,749,8315461,5,CORELDRAW GRAPHSTEX7CLASS15+1,
,COREL,CORELDRAW GRAPHSUITEX7K-12LIC,Licence,975,8324077,5,CORELDRAW GRAPHSUITEX7K-12LIC,
,COREL,CORELDRAW GRAPSTEX7 SGL LICCOM,Licence,781.02,8317256,5,CORELDRAW GRAPSTEX7 SGL LICCOM,
,COREL,CORELDRAW GRAPSTEX7 SGL LICEDU,Licence,148.29,8315373,5,CORELDRAW GRAPSTEX7 SGL LICEDU,
,COREL,CORELDRAW GRAPSTEX7 5-50LICCOM,Licence,741.97,8317264,5,CORELDRAW GRAPSTEX7 5-50LICCOM,
,COREL,CORELDRAW GRAPSTEX7 5-50LICEDU,Licence,94.91,8315381,5,CORELDRAW GRAPSTEX7 5-50LICEDU,
,COREL,CORELDRAW GRAPSTEX7SGLUGLICCOM,Licence,316.36,8317281,5,CORELDRAW GRAPSTEX7SGLUGLICCOM,
,COREL,CORELDRAW GRPST2YUGPROT251+EDU,Licence,20.26,8315445,5,CORELDRAW GRPST2YUGPROT251+EDU,
,COREL,CORELDRAW TECH STE X7EDU51-250,Licence,100.23,8388898,5,CORELDRAW TECH STE X7EDU51-250,
,COREL,CORELDRAW TECH STE X7UGCOM251+,Licence,591.45,8387861,5,CORELDRAW TECH STE X7UGCOM251+,
,COREL,CORELDRAW TECH STE X7UGCOM5-50,Licence,662.33,8387844,5,CORELDRAW TECH STE X7UGCOM5-50,
,COREL,CORELDRAW TECH STE 1YUGPRO5-50,Licence,33.78,8391085,5,CORELDRAW TECH STE 1YUGPRO5-50,
,COREL,CORELDRAW TECH STEX7EDUSGLUSER,Licence,160.89,8388871,5,CORELDRAW TECH STEX7EDUSGLUSER,
